start_time,V0_LAT,V1_LAT,V2_LAT,V3_LAT,V0_LON,V1_LON,V2_LON,V3_LON,Na/Si,Al/Si,Mg/Si,Ca/Si,Na/Si_uncer,Al/Si_uncer,Mg/Si_uncer,Ca/Si_uncer
20211105T050141,-83.8385,-89.293,-88.6332,-83.2028,-147.653,-167.586,-134.838,-141.318,1.6377001258851906,0.0,1.306627346216863,1.6800885384196143,0.004783950494176339,-1.0,0.0015013836906970785,0.005821880511123558
20211105T050317,-78.397,-84.5543,-83.8446,-79.0236,-139.829,-146.496,-140.895,-135.344,7.535872932163469,7.535872932163469,0.7210690380929521,0.6459845397562204,0.021519937130145245,0.07554066530365679,0.015459936416223502,0.04607151684202216
20211105T050453,-73.5805,-79.063,-79.7296,-74.1908,-139.221,-143.244,-139.62,-136.283,0.920786578894551,0.0,0.5151054419606873,1.1916090578363705,0.06312768806165853,-1.0,0.002345911534642843,0.06921352421776653
20211105T050629,-68.7546,-74.2565,-74.8933,-69.3465,-138.896,-141.524,-138.978,-136.72,1.0,1.0,1.0,0.04237018945266629,0.017724422212746362,0.34040463050884195,0.17182954411200269,0.03748869102687314
20211105T050805,-63.9201,-69.4361,-70.0472,-64.4911,-138.699,-140.613,-138.642,-136.956,0.0,1.1096175033644158,1.1096175033644158,0.41853293262478425,-1.0,0.11861164696840562,0.24812914415746337,0.07273331906562999
20211105T050941,-59.0775,-64.6059,-65.1915,-59.6251,-138.568,-140.051,-138.432,-137.102,1.2082684099075902,0.0,0.8349696081683371,1.0166592998579524,0.0004033853701953007,-1.0,0.00015779975546064367,0.007391126890707378
20211105T051117,-54.2264,-59.7681,-60.3271,-54.7478,-138.478,-139.67,-138.284,-137.201,0.0,0.0,0.9993130243940487,0.3292488115035909,-1.0,-1.0,0.0004091498663961256,0.001323290392178938
20211105T051253,-49.3676,-54.9225,-55.453,-49.8598,-138.415,-139.396,-138.175,-137.271,0.0,0.6658080662839778,1.217229598256519,0.0,-1.0,7.296483842414919e-05,4.464426603433102e-05,-1.0
20211105T051429,-44.5008,-50.0703,-50.5698,-44.9609,-138.369,-139.19,-138.087,-137.325,0.0,0.0,1.0536883873375222,0.5753338146258995,-1.0,-1.0,0.0006600801348914309,0.001089661792848382
20211105T051605,-39.627,-45.2112,-45.677,-40.0516,-138.337,-139.029,-138.015,-137.366,0.0,1.053004703427755,1.4944308309517587,0.0,-1.0,0.00039223778774689157,0.0006067857514513812,-1.0
20211105T051741,-34.7464,-40.346,-40.775,-35.1319,-138.315,-138.899,-137.952,-137.399,0.0,1.0580167094295272,1.0474586572055165,0.0,-1.0,1.9835618878379884e-05,0.000301009444389344,-1.0
20211105T051917,-29.86,-35.4745,-35.8634,-30.2026,-138.301,-138.792,-137.895,-137.425,0.0,1.4042910890644007,1.3926682653041826,0.5001270240870782,-1.0,0.0005842554008133681,0.001013055527736307,0.0044509569269585315
20211105T052053,-24.9681,-30.5974,-30.9427,-25.2642,-138.292,-138.702,-137.843,-137.448,0.0,1.3081459056157536,1.1663117876650382,0.9140187627553941,-1.0,0.0005425714731502846,0.0004778197218992089,0.0024287511688001148
20211105T052229,-20.0714,-25.7145,-26.0124,-20.3173,-138.289,-138.623,-137.793,-137.468,1.2879471060286858,1.331745531856269,1.1182465094515974,0.21206539177322686,0.0017768690132429822,0.00028618585923152295,0.0003275379735322698,0.00010876894170490465
20211105T052405,-15.171,-20.8258,-21.0729,-15.3634,-138.288,-138.554,-137.745,-137.485,0.0,1.2362663522074209,1.1026750365305962,32.28435211576536,-1.0,0.00012226350717521166,0.0008356883677989567,0.038682578319144754
20211105T052541,-10.2669,-15.9316,-16.1247,-10.4031,-138.289,-138.491,-137.699,-137.501,2.822347610342796,1.2043867604135532,0.9888625011556452,0.0,0.005681373484527976,8.811228621916032e-05,0.0003997595441807462,-1.0
20211105T052717,-5.36,-11.0314,-11.1678,-5.4382,-138.293,-138.432,-137.653,-137.517,1.6566360774714246,1.125576700715612,1.6566360774714246,0.29558083184150097,0.007668594586733669,3.713944918964263e-06,0.0008291152932977496,0.0030468039184809973
20211105T052853,-0.4507,-6.1252,-6.2034,-0.47,-138.299,-138.378,-137.608,-137.531,2.117488035538982,1.3667059534241428,1.0868897729405513,0.779239373086472,0.001922943713047071,0.00018555085937430816,1.4641708040320975e-05,0.004872050987027655
20211105T053029,4.461,-1.2131,-1.2324,4.5001,-138.306,-138.325,-137.562,-137.544,1.8170921072453323,1.2491625475435704,1.8170921072453323,0.1642104888498897,0.004994933859434053,0.0006783804126161114,0.012927810628807771,0.0019024074132075824
20211105T053205,9.3754,3.705,3.744,9.471,-138.314,-138.274,-137.516,-137.556,0.0,1.757873821556784,1.4000180834865847,0.0,-1.0,0.00025841430568125017,0.00028253038554360276,-1.0
20211105T053341,14.2924,8.629,8.7244,14.4418,-138.324,-138.225,-137.47,-137.567,0.0,1.4303055508275544,0.0,0.3120704443719817,-1.0,0.0006468241299081864,-1.0,0.0028611959764639596
20211105T053517,19.2118,13.5585,13.7074,19.4115,-138.333,-138.177,-137.422,-137.575,0.0,1.084168188401279,1.2093680438697822,0.20348780535594363,-1.0,0.00037225241206665884,0.0006399283699001912,0.0003356133238781399
20211105T053653,24.1336,18.4925,18.6914,24.3795,-138.342,-138.129,-137.37,-137.579,0.0,1.2131576830583881,1.2557255919619448,0.0,-1.0,0.0008289334141022124,0.000612100986689864,-1.0
20211105T053829,29.0577,23.4302,23.6748,29.3455,-138.353,-138.082,-137.313,-137.575,0.0,1.3344419313872515,0.0,0.34636564912216705,-1.0,0.0007532792458646763,-1.0,0.0010536783329576829
20211105T054005,33.9835,28.3705,28.6564,34.309,-138.364,-138.033,-137.25,-137.565,1.1544329939963596,1.6353032665945144,1.124019351398925,0.2500781262047017,0.001538077645212769,0.0004879237255647076,0.0005246177690073832,0.0018183606142384212
20211105T054141,38.9105,33.3123,33.6352,39.2697,-138.378,-137.984,-137.177,-137.546,0.0,1.7773716353696798,1.7773716353696798,0.5186438742277826,-1.0,0.0019792171713526856,0.005157386135524932,0.003109003895077797
20211105T054317,43.8381,38.2543,38.6101,44.2273,-138.394,-137.931,-137.09,-137.518,1.7559765511758003,1.0,1.1865390258168498,0.27614847254824765,0.025710393013637513,0.01501317096262249,0.021295732505757677,0.005328051004666323
20211105T054453,48.7655,43.1953,43.5803,49.1814,-138.415,-137.874,-136.985,-137.476,0.7349961742653307,1.0,0.7349961742653307,0.2150969934797086,0.0025525045412451686,0.00357381579349946,0.0003047828042359211,0.0004403170341391022
20211105T054629,53.6919,48.1344,48.545,54.1316,-138.441,-137.81,-136.854,-137.416,1.575124907191115,0.0,1.5619538656932208,0.44218149522760963,0.0070460297764464025,-1.0,0.0010516805038680176,0.003770998974062582
20211105T054805,58.6165,53.0704,53.5035,59.0772,-138.476,-137.734,-136.685,-137.331,1.048716534780585,0.0,1.521971124693301,0.9023600788294082,0.001252127343701351,-1.0,0.000490775279698571,0.0016653776414727282
20211105T054941,63.5386,58.0022,58.4549,64.0182,-138.525,-137.64,-136.46,-137.204,1.7569259494040639,0.0,1.7569259494040639,0.5028578373325623,0.0008858871264410981,-1.0,0.0005678402798484852,0.00042328301399203544
20211105T055117,68.4575,62.9294,63.3988,68.9537,-138.592,-137.518,-136.148,-137.01,0.0,0.0,0.8748605607516192,0.33673849648254317,-1.0,-1.0,0.0004280929222793554,0.0024593267654176645
20211105T055253,73.3725,67.8509,68.3338,73.8831,-138.695,-137.347,-135.689,-136.688,2.516501490391101,0.9645663501837164,2.516501490391101,0.30493540346892894,0.02022846946363283,0.03270937039689335,0.05893690365897487,0.020805755387427297
20211105T055429,78.283,72.7659,73.2584,78.8053,-138.865,-137.086,-134.954,-136.068,1.5864322252657568,0.0,1.5864322252657568,0.5343651388186037,0.014145806295735466,-1.0,0.01628188770935665,0.009057198809263945
20211105T055605,83.1879,77.6736,78.1694,83.7177,-139.183,-136.628,-133.6,-134.445,0.0,1.0,0.38352675511006007,0.0,-1.0,0.014637681177905794,0.0003289768713846496,-1.0
20211105T055741,88.0804,82.5726,83.0554,88.5819,-139.998,-135.566,-130.312,-121.45,0.8051064403707455,1.0,0.0,0.6369669517673667,0.0037429026782617157,0.006338145854483074,-1.0,2.1733728078465752e-05
20211105T055917,89.6525,86.9244,86.4308,89.75,31.8903,-130.486,-112.295,99.8773,2.515451081525672,0.0,0.4185862438054859,0.0,0.016364076369546555,-1.0,0.00036421482436695666,-1.0
20211105T060053,87.6142,81.5483,82.1197,87.0048,38.3362,25.5747,35.8961,45.9639,0.0,1.0,0.16766719549622222,0.14595803909527832,-1.0,0.07532983114546758,0.008626494455868716,0.017364601982510358
20211105T060229,82.1352,76.6639,77.2368,82.7524,37.1846,39.131,42.8677,40.1571,2.1575489786542303,3.044166128562351,2.1575489786542303,0.0,0.0028437096073752307,0.0005739364045069654,0.0011263250714469957,-1.0
20211105T060405,77.2837,71.7859,72.3592,77.8854,38.4407,40.0516,42.6106,40.6596,0.8083579511816801,1.7179829800980952,1.579141368918353,0.0,0.011732689932180875,0.0059214216217188306,0.015176470159966789,-1.0
20211105T060541,72.4306,66.916,67.4874,73.025,39.1351,40.4782,42.4683,40.9391,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211105T060717,67.5845,62.0545,62.6211,68.1723,39.5743,40.7188,42.3769,41.1217,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211105T060853,62.7472,57.202,57.7603,63.3274,39.8743,40.8682,42.3149,41.2519,0.0,3.404570811770813,0.0,0.407874869784771,-1.0,3.138318035534265e-05,-1.0,4.6185866701656704e-05
20211105T061029,57.9205,52.3589,52.9047,58.4901,40.0919,40.9663,42.2712,41.3528,1.0547195914789729,1.0,0.13613113658356202,0.3997023072531236,0.005445656072022666,0.008669371914420621,7.060435418762616e-05,0.004294452868703373
20211105T061205,53.1051,52.1317,52.6769,53.6605,40.1081,41.0305,42.2693,41.3612,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211105T064739,-52.3804,-57.9741,-58.597,-52.9716,41.707,40.5493,42.0667,43.2584,0.7033837632301169,0.0,0.0,0.26040163884987766,0.002754101089058244,-1.0,-1.0,0.0037155913244130254
20211105T064915,-57.1444,-62.7231,-63.3608,-57.7529,41.8151,40.4475,42.1387,43.5638,2.2048766542216813,4.453888196083568,0.0,1.174257688750695,0.0001261718925705921,0.0005883409905963649,-1.0,7.269437778776602e-06
20211105T065051,-61.9142,-67.4797,-68.1277,-62.5345,41.959,40.3022,42.2471,43.999,7.194245156095887,5.454339897884641,0.0,0.0,0.012324845613606656,0.0007057166984000895,-1.0,-1.0
20211105T065227,-66.69,-72.2446,-72.8987,-67.3166,42.1663,40.078,42.4155,44.6662,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211105T065403,-71.4723,-77.0179,-77.6742,-72.0991,42.5052,39.6872,42.6946,45.8137,1.3167084480337596,2.0111706055599012,1.3167084480337596,0.8901262517486455,0.010981318418177793,0.001138541540111829,0.005319362716263555,0.007762578114512001
20211105T065539,-76.2613,-81.799,-82.453,-76.8803,43.1774,38.8376,43.216,48.2277,3.328832598944593,1.712026533594333,3.328832598944593,0.0,0.003932234927182635,0.000327998721258324,0.013098699020284706,-1.0
20211105T065715,-81.0564,-86.5825,-87.224,-81.6524,45.2478,35.5942,44.4645,56.4046,2.0167468001250213,1.0,0.0,0.656715298175076,0.0076261371370607975,0.010974465480007347,-1.0,0.007695240750256772
20211105T065851,-85.8544,-89.6593,-89.6134,-86.3652,172.863,12.3067,-120.538,179.935,1.8877963983193549,0.0,0.7234645097150919,0.420841207640575,0.010204968179947834,-1.0,0.0060867276000792685,0.01182342022250386
20211105T070027,-83.1377,-89.2503,-88.5601,-83.5376,-142.053,-163.806,-135.582,-135.793,1.6935537727752852,0.0,0.7812425208835634,0.7423881641732369,0.005276330968314996,-1.0,0.002125839698335263,0.0016138709622294317
20211105T070203,-78.3321,-83.7782,-84.4912,-78.9582,-140.712,-148.305,-142.043,-135.976,4.919839210640861,0.0,0.9198852535151245,0.6637079154765448,0.0003965424294390487,-1.0,6.489991225331388e-05,0.00029845596423496763
20211105T070339,-73.5158,-79.0008,-79.6667,-74.1262,-140.165,-144.106,-140.487,-137.181,1.2115680816870713,0.0,0.8089696717692763,0.4437065179981564,7.67492211375143e-06,-1.0,1.2141499048378222e-05,0.00037363962436297375
20211105T070515,-68.6908,-74.1937,-74.8307,-69.2831,-139.873,-142.46,-139.917,-137.67,1.2151769041602836,0.0,0.8080033231362193,0.0,0.0046599187948670176,-1.0,0.001380276512122769,-1.0
20211105T070651,-63.8571,-69.3738,-69.9854,-64.4288,-139.695,-141.585,-139.615,-137.935,1.0,1.0,1.0,0.0,0.06287551869828355,0.015583473694877031,0.04028985595001991,-1.0
20211105T070827,-59.0153,-64.5443,-65.1307,-59.5637,-139.579,-141.046,-139.427,-138.1,0.0,0.0,1.2964068696599047,0.583177038506354,-1.0,-1.0,0.00040906361568192323,0.0006617218444575331
20211105T071003,-54.1652,-59.7072,-60.267,-54.6874,-139.5,-140.68,-139.295,-138.212,2.307344326966995,0.0,1.519150244321061,0.0,7.021309244433623e-05,-1.0,0.0008579788164261165,-1.0
20211105T071139,-49.3073,-54.8626,-55.3939,-49.8005,-139.445,-140.418,-139.196,-138.293,3.8542291387236203,3.8542291387236203,3.8542291387236203,0.8126164405097733,0.00013714326208193848,0.0040488125417704615,0.0020052723126955147,0.0011120765248501517
20211105T071315,-44.4416,-50.0113,-50.5117,-44.9025,-139.406,-140.22,-139.117,-138.355,1.3669780257645827,0.0,1.2181283003338546,1.182092938915306,0.0012741619287072467,-1.0,0.00010760836798869486,0.0029191591750629656
20211105T071451,-39.5688,-45.1532,-45.6199,-39.9941,-139.38,-140.066,-139.052,-138.402,0.0,0.0,1.3954343022523459,0.0,-1.0,-1.0,0.0005636099522854807,-1.0
20211105T071627,-34.6892,-40.2889,-40.7188,-35.0754,-139.363,-139.942,-138.994,-138.441,0.0,1.0073726910989542,1.0383979791305757,0.615771643481036,-1.0,1.2975670687204357e-05,2.5356844191852632e-05,0.0002221519274921346
20211105T071803,-29.8036,-35.4185,-35.8081,-30.1469,-139.353,-139.84,-138.942,-138.473,0.0,0.45135717587500507,0.5426667597954312,0.0,-1.0,0.004033247260421567,0.010101226519264638,-1.0
20211105T071939,-24.9127,-30.5423,-30.8881,-25.2092,-139.348,-139.755,-138.895,-138.5,0.0,1.1080817806939824,1.3001932488992454,0.21862149344951992,-1.0,0.00035833723533779783,0.0005261288672323679,0.0009154250768133169
20211105T072115,-20.017,-25.6603,-25.9587,-20.2631,-139.348,-139.68,-138.849,-138.524,0.0,1.2176449231575204,1.1620280127021159,0.3443179894897168,-1.0,0.0003208499112988423,0.0004294544561604869,0.0011912653535739127
20211105T072251,-15.1172,-20.7725,-21.0199,-15.3097,-139.349,-139.614,-138.805,-138.545,1.9112941669839112,1.1806091655113882,1.3001524612557598,0.4153970862429693,0.001502899406368283,0.00024859640148811187,0.0001700507907343091,0.004348445604150026
20211105T072427,-10.2141,-15.879,-16.0721,-10.3501,-139.353,-139.554,-138.762,-138.564,1.6565822586620291,1.06873964646029,1.0634736239802196,0.3177901660434183,0.0006396539437949743,0.0004462645544346451,0.00037434653064967336,0.00031559902327985034
20211105T072603,-5.3079,-10.9796,-11.1159,-5.3857,-139.36,-139.499,-138.719,-138.583,1.454651736093021,1.340521428825476,1.5206464978875627,0.5489239222284212,3.0491285855383018e-05,5.2631230625459076e-05,4.520164559351245e-05,0.0005021495382314635
20211105T072739,-0.3993,-6.0741,-6.1519,-0.418,-139.369,-139.447,-138.676,-138.6,0.0,1.3034758398947897,1.260898966950621,0.5386160597823441,-1.0,0.0010867832532949811,0.0010811260494639659,0.0015869556857292474
20211105T072915,4.512,-1.1625,-1.1813,4.5517,-139.38,-139.397,-138.634,-138.617,0.0,1.3466812069219485,1.1691898752728633,0.0,-1.0,0.000391706026865257,0.0003036287752376567,-1.0
20211105T073051,9.4258,3.7553,3.795,9.5223,-139.391,-139.349,-138.591,-138.632,1.872751586711922,1.6354840657476282,1.3199886253110444,0.34337316286777647,0.003886549421788423,0.00013567589974285154,7.718023829277419e-05,0.000824065332841447
20211105T073227,14.3423,8.679,8.7753,14.4927,-139.402,-139.303,-138.547,-138.645,0.0,1.4621193316343,1.9389645094069659,0.2955642072831188,-1.0,0.00048144708261491087,0.0006074105616213063,0.0014487044240135021
20211105T073403,19.2614,13.6083,13.7582,19.4622,-139.415,-139.258,-138.502,-138.656,0.0,1.096532480925576,1.2767381249962015,0.0,-1.0,2.658176135324465e-05,0.001413323593643564,-1.0
20211105T073539,24.1831,18.5423,18.7422,24.4301,-139.428,-139.213,-138.453,-138.665,1.0654301112874622,1.4238969050423644,1.3882023866920825,0.0,0.001173097988697907,0.00034478293098004866,0.00015590415299902025,-1.0
20211105T073715,29.1072,23.4801,23.7257,29.3961,-139.441,-139.169,-138.4,-138.667,0.0,1.3796085337315864,1.1800875653459193,0.4467871941463993,-1.0,0.0009944672127027254,6.867197468316287e-05,0.0028454351515089663
20211105T073851,34.0344,28.4207,28.7076,34.36,-139.456,-139.124,-138.341,-138.662,1.3168832721482069,1.9465195704511788,1.9465195704511788,1.188690646418481,0.0005620252954245884,0.0017129174314879758,0.005011077556415035,0.0016456856131572988
20211105T074027,38.9604,33.3636,33.6867,39.3205,-139.474,-139.084,-138.277,-138.647,1.195760230753546,1.0822613986708793,1.195760230753546,0.4327575777149246,0.0033956269811008626,0.00027887169731862627,0.0018931897806073543,0.003165494412490264
20211105T074203,43.8884,38.3053,38.6621,44.2784,-139.495,-139.03,-138.19,-138.624,1.8564785372487393,0.0,1.0923338155046625,0.0,0.00138656475633924,-1.0,0.0005374549038125231,-1.0
20211105T074339,48.8163,43.2469,43.6327,49.2329,-139.52,-138.978,-138.09,-138.588,0.0,0.0,1.0063822728832055,0.48738611737415405,-1.0,-1.0,0.0013410348551797474,0.001727318561666966
20211105T074515,53.7845,48.1867,48.5981,54.2211,-139.553,-138.919,-137.964,-138.512,2.2353975200386773,1.4455663375597265,0.947845118445456,0.8263389832901956,0.007511814069166902,0.004026653323574126,0.0004215585360263983,0.004079511634345304
20211105T074651,59.6637,53.1623,53.5899,59.6921,-138.113,-138.84,-137.787,-136.428,0.0,0.0,1.8427640971182866,0.48626315199236037,-1.0,-1.0,6.763109132504333e-05,0.0005768587748606468
20211105T074827,64.8041,58.8613,58.8439,64.1863,-135.149,-138.12,-136.571,-133.441,1.0447047005856902,0.0,1.0447047005856902,0.0,0.0035117415792949892,-1.0,0.0014264997893740762,-1.0
20211105T075003,68.8726,63.9164,63.543,68.9676,-135.276,-136.647,-135.228,-132.471,1.5221665786342093,0.0,1.5221665786342093,1.5708849083114371,0.027618271187806374,-1.0,0.008754567616119169,0.032306183855495
20211105T075139,73.7386,68.0437,68.0151,73.6793,-134.139,-135.254,-132.498,-130.551,1.0,1.0,1.0,0.035355580210809825,0.07702433000631909,0.17359583598185674,0.042666466754850016,0.05582975545227408
20211105T075315,78.6327,72.908,72.739,78.518,-131.901,-134.385,-131.019,-126.776,2.3510635998695593,0.0,1.0960895096832648,0.7101548631762312,0.0038407009793953954,-1.0,3.7968685959302184e-05,0.0031172352896578224
20211105T075451,83.4758,77.7948,77.5762,83.2261,-126.283,-132.405,-127.727,-117.594,1.5610572717311848,0.0,0.0,0.0,0.00024770902566424307,-1.0,-1.0,-1.0
20211105T075627,87.93,82.6393,82.3107,87.1169,-93.6658,-127.776,-120.272,-78.0189,1.0357592647331184,0.0,0.4224202128519306,1.1481725126901139,8.962042316447381e-05,-1.0,5.7316626771961634e-05,0.0001685181113804974
20211105T075803,88.5074,85.5492,86.1455,88.504,-7.7,-106.707,-92.4981,7.7112,1.7062000381382345,0.0,0.6815356454977611,1.5475714843569244,0.008692216613552574,-1.0,0.005855216787363562,0.007777751304658149
20211105T075939,86.299,81.0662,80.5038,86.9168,32.4712,11.8926,22.754,36.9673,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211105T080115,81.815,76.0703,76.0131,81.2592,37.2436,30.2321,34.8498,41.1213,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211105T080251,76.9697,71.6323,72.1294,76.915,37.9638,37.554,41.205,41.2724,0.0,0.0,1.6594413052109476,0.5513539232848869,-1.0,-1.0,0.0017079512566649173,0.0034535047341040697
20211105T080427,72.3414,66.8574,67.4272,72.8537,38.1576,39.5265,41.46,40.1918,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211105T080603,67.5245,61.9896,62.5548,68.1109,38.5744,39.719,41.3639,40.1151,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211105T080739,62.681,57.1364,57.6933,63.2596,38.8619,39.8605,41.2918,40.2344,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211105T080915,57.8536,52.2914,52.8361,58.4218,39.0691,39.9473,41.2391,40.3255,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211105T084626,-52.4808,-58.0732,-58.6989,-53.0746,40.5834,39.4165,40.9452,42.1377,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211105T084802,-57.2442,-62.8181,-63.4586,-57.8554,40.6814,39.2959,41.008,42.4344,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211105T084938,-62.01,-67.5771,-68.2283,-62.6332,40.8112,39.138,41.1006,42.8575,1.2760632387703787,4.400039535480701,0.0,0.24476360802107486,0.002266549757392054,0.0049405601998493845,-1.0,0.008405970623375673
20211105T085114,-66.7885,-72.3414,-72.999,-67.418,40.9957,38.8863,41.2537,43.5055,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211105T085250,-71.5703,-77.1134,-77.7737,-72.2002,41.3044,38.4457,41.5104,44.632,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
20211105T085426,-76.3584,-81.8929,-82.5522,-76.9809,41.9152,37.4843,41.989,47.012,0.0,5.612613618688538,0.0,0.0,-1.0,0.001384904556019855,-1.0,-1.0
