Point,X,Y,Na/Si,Na/Si_uncer,Al/Si,Al/Si_uncer,Mg/Si,Mg/Si_uncer,Ca/Si,Ca/Si_uncer,Polygon ID
V3,-5415386.5061,288481.1943,,,0.9073373658096924,0.0201521716622827,,,,,3532
V0,-4650692.255,726377.6655,,,0.0,-1.0,,,,,3533
V1,-4650874.1951,554040.968,,,0.0,-1.0,,,,,3533
V2,-4627221.9818,553971.2243,,,0.0,-1.0,,,,,3533
V3,-4626615.5148,726304.8894,,,0.0,-1.0,,,,,3533
V0,3477572.797,-20577.4256,,,0.7700691005240698,0.0348737264642499,,,,,3534
V1,3474843.6955,-193411.426,,,0.7700691005240698,0.0348737264642499,,,,,3534
V2,3498738.4956,-193860.2116,,,0.7700691005240698,0.0348737264642499,,,,,3534
V3,3501255.3337,-21023.1789,,,0.7700691005240698,0.0348737264642499,,,,,3534
V0,-3474358.5219,858105.3321,,,0.0,-1.0,,,,,3535
V1,-3476966.33,686038.5124,,,0.0,-1.0,,,,,3535
V2,-3453556.7035,685647.3412,,,0.0,-1.0,,,,,3535
V3,-3449978.5482,857695.9668,,,0.0,-1.0,,,,,3535
V0,-2798153.872,147492.7765,,,1.24650591644829,5.1035716724880754e-05,,,,,3536
V1,-2801310.5328,-25329.0946,,,1.24650591644829,5.1035716724880754e-05,,,,,3536
V2,-2777449.0884,-25814.2682,,,1.24650591644829,5.1035716724880754e-05,,,,,3536
V3,-2774441.012,147010.6352,,,1.24650591644829,5.1035716724880754e-05,,,,,3536
V0,1790348.2236,-17081.1433,,,0.0,-1.0,,,,,3537
V1,1788040.6166,-189915.1437,,,0.0,-1.0,,,,,3537
V2,1811756.509,-190300.2503,,,0.0,-1.0,,,,,3537
V3,1814203.6034,-17469.2822,,,0.0,-1.0,,,,,3537
V0,4975697.9249,-9845.9919,,,1.0,0.0148264994428903,,,,,3538
V1,4975546.3081,-182576.8929,,,1.0,0.0148264994428903,,,,,3538
V2,4999350.1382,-182655.7336,,,1.0,0.0148264994428903,,,,,3538
V3,4999501.755,-9912.7033,,,1.0,0.0148264994428903,,,,,3538
V0,3190926.1655,424915.0449,,,0.0,-1.0,,,,,3539
V1,3188075.7705,252238.7259,,,0.0,-1.0,,,,,3539
V2,3211637.0138,251750.5199,,,0.0,-1.0,,,,,3539
V3,3214972.5823,424414.7096,,,0.0,-1.0,,,,,3539
V0,3449281.1111,276288.1751,,,0.0,-1.0,,,,,3540
V1,3446673.303,103493.595,,,0.0,-1.0,,,,,3540
V2,3470355.8396,103041.7771,,,0.0,-1.0,,,,,3540
V3,3473175.9112,275830.2925,,,0.0,-1.0,,,,,3540
V0,893950.5646,85163.1297,,,1.0,0.0158360773908613,,,,,3541
V1,893532.1024,-87686.0324,,,1.0,0.0158360773908613,,,,,3541
V2,917281.3504,-87807.3258,,,1.0,0.0158360773908613,,,,,3541
V3,917772.5887,85041.8363,,,1.0,0.0158360773908613,,,,,3541
V0,-2858603.4711,444907.2298,,,0.0,-1.0,,,,,3542
V1,-2861681.2912,272218.7815,,,0.0,-1.0,,,,,3542
V2,-2838038.1749,271739.6725,,,0.0,-1.0,,,,,3542
V3,-2834651.0566,444419.0239,,,0.0,-1.0,,,,,3542
V0,1025681.2635,77415.5136,,,0.0,-1.0,,,,,3543
V1,1024892.8564,-95427.5838,,,0.0,-1.0,,,,,3543
V2,1048642.1045,-95600.4269,,,0.0,-1.0,,,,,3543
V3,1049494.1906,77245.7029,,,0.0,-1.0,,,,,3543
V0,3544829.9883,131579.0822,,,2.143881221534027,0.0017040044520296,,,,,3544
V1,3542343.4736,-41257.9506,,,2.143881221534027,0.0017040044520296,,,,,3544
V2,3566116.9803,-41685.5098,,,2.143881221534027,0.0017040044520296,,,,,3544
V3,3568603.495,131148.4906,,,2.143881221534027,0.0017040044520296,,,,,3544
V0,926830.1735,82500.7395,,,1.4018102340245258,0.0003721700697302,,,,,3545
V1,926320.7412,-90342.3579,,,1.4018102340245258,0.0003721700697302,,,,,3545
V2,950057.8599,-90475.7807,,,1.4018102340245258,0.0003721700697302,,,,,3545
V3,950637.0359,82370.3491,,,1.4018102340245258,0.0003721700697302,,,,,3545
V0,-2964838.297,-3754.0308,,,0.0,-1.0,,,,,3546
V1,-2968131.4129,-176557.7079,,,0.0,-1.0,,,,,3546
V2,-2944191.1277,-177048.9461,,,0.0,-1.0,,,,,3546
V3,-2941240.6657,-4242.2367,,,0.0,-1.0,,,,,3546
V0,-5077099.2087,294488.25,,,1.0,0.0132171722070759,,,,,3547
V1,-5077432.7656,121672.4436,,,1.0,0.0132171722070759,,,,,3547
V2,-5053598.6121,121654.2496,,,1.0,0.0132171722070759,,,,,3547
V3,-5053386.3487,294470.056,,,1.0,0.0132171722070759,,,,,3547
V0,2516865.3765,-635380.3232,,,1.2009387479255484,0.003551906283095,,,,,3548
V1,2512283.5182,-807495.6602,,,1.2009387479255484,0.003551906283095,,,,,3548
V2,2536715.0417,-808026.3188,,,1.2009387479255484,0.003551906283095,,,,,3548
V3,2540144.6126,-635883.6908,,,1.2009387479255484,0.003551906283095,,,,,3548
V0,5176013.9778,282844.0834,,,0.0,-1.0,,,,,3549
V1,5175892.6844,110040.4064,,,0.0,-1.0,,,,,3549
V2,5199544.8977,109949.4363,,,0.0,-1.0,,,,,3549
V3,5199908.778,282753.1134,,,0.0,-1.0,,,,,3549
V0,959740.1057,81318.1288,,,0.0,-1.0,,,,,3550
V1,959139.7034,-91512.8393,,,0.0,-1.0,,,,,3550
V2,982873.7897,-91658.3913,,,0.0,-1.0,,,,,3550
V3,983540.9034,81175.6091,,,0.0,-1.0,,,,,3550
V0,3444914.5486,-22005.6554,,,1.0,0.3467464189523175,,,,,3551
V1,3442124.8004,-194827.5265,,,1.0,0.3467464189523175,,,,,3551
V2,3465989.2772,-195282.3768,,,1.0,0.3467464189523175,,,,,3551
V3,3468566.762,-22460.5057,,,1.0,0.3467464189523175,,,,,3551
V0,-5076583.7118,-3866.2272,,,0.0,-1.0,,,,,3552
V1,-5076765.6519,-176736.6156,,,0.0,-1.0,,,,,3552
V2,-5053083.1152,-176754.8096,,,0.0,-1.0,,,,,3552
V3,-5052749.5583,-3884.4212,,,0.0,-1.0,,,,,3552
V0,-5439432.923,-9785.3452,,,1.3092804355014078,0.0011003653020671,,,,,3553
V1,-5439705.8331,-182640.572,,,1.3092804355014078,0.0011003653020671,,,,,3553
V2,-5415871.6797,-182725.4773,,,1.3092804355014078,0.0011003653020671,,,,,3553
V3,-5415750.3863,-9870.2506,,,1.3092804355014078,0.0011003653020671,,,,,3553
V0,-4255882.2325,743755.9776,,,0.0,-1.0,,,,,3554
V1,-4256913.2264,571461.7328,,,0.0,-1.0,,,,,3554
V2,-4233473.2765,571243.4047,,,0.0,-1.0,,,,,3554
V3,-4231653.8755,743528.5525,,,0.0,-1.0,,,,,3554
V0,5042197.0324,-12035.3378,,,0.0,-1.0,,,,,3555
V1,5041984.7689,-184881.4676,,,0.0,-1.0,,,,,3555
V2,5065788.599,-184963.3406,,,0.0,-1.0,,,,,3555
V3,5065909.8924,-12117.2108,,,0.0,-1.0,,,,,3555
V0,-5142294.4121,142234.7075,,,0.8596861273409823,0.0294079038410735,,,,,3556
V1,-5142506.6756,-30626.5839,,,0.8596861273409823,0.0294079038410735,,,,,3556
V2,-5118763.4922,-30656.9073,,,0.8596861273409823,0.0294079038410735,,,,,3556
V3,-5118551.2288,142204.3842,,,0.8596861273409823,0.0294079038410735,,,,,3556
V0,-5306798.5882,138456.4181,,,0.0,-1.0,,,,,3557
V1,-5306889.5583,-34401.8411,,,0.0,-1.0,,,,,3557
V2,-5283146.3749,-34465.5201,,,0.0,-1.0,,,,,3557
V3,-5283055.4048,138392.739,,,0.0,-1.0,,,,,3557
V0,5410322.5066,-11071.0552,,,0.0,-1.0,,,,,3558
V1,5409988.9497,-183911.1203,,,0.0,-1.0,,,,,3558
V2,5433823.1031,-184002.0904,,,0.0,-1.0,,,,,3558
V3,5433974.7199,-11162.0253,,,0.0,-1.0,,,,,3558
V0,-4288692.0976,740320.342,,,0.0,-1.0,,,,,3559
V1,-4289601.7981,568038.2265,,,0.0,-1.0,,,,,3559
V2,-4266192.1716,567832.0278,,,0.0,-1.0,,,,,3559
V3,-4264463.7406,740108.0785,,,0.0,-1.0,,,,,3559
V0,1724470.7448,45215.1478,,,1.0,0.0115741852650171,,,,,3560
V1,1722302.6252,-127621.8849,,,1.0,0.0115741852650171,,,,,3560
V2,1745915.4182,-127997.8945,,,1.0,0.0115741852650171,,,,,3560
V3,1748329.1569,44839.1383,,,1.0,0.0115741852650171,,,,,3560
V0,5377148.7612,284211.6665,,,1.0,0.0010524533472152,,,,,3561
V1,5376997.1444,111404.9571,,,1.0,0.0010524533472152,,,,,3561
V2,5400619.0344,111310.9547,,,1.0,0.0010524533472152,,,,,3561
V3,5401013.238,284114.6318,,,1.0,0.0010524533472152,,,,,3561
V0,-2997584.4831,-4214.9457,,,0.0,-1.0,,,,,3562
V1,-3000877.599,-177006.4934,,,0.0,-1.0,,,,,3562
V2,-2976976.7342,-177500.7641,,,0.0,-1.0,,,,,3562
V3,-2974017.1752,-4700.1193,,,0.0,-1.0,,,,,3562
V0,-3895671.1527,838756.0022,,,0.0,-1.0,,,,,3563
V1,-3897763.4639,666658.8591,,,0.0,-1.0,,,,,3563
V2,-3874414.4841,666322.27,,,0.0,-1.0,,,,,3563
V3,-3871351.8257,838404.2513,,,0.0,-1.0,,,,,3563
V0,-3345817.8394,725073.7614,,,0.9020429579114864,0.0086011798496829,,,,,3564
V1,-3348516.6176,552785.5813,,,0.9020429579114864,0.0086011798496829,,,,,3564
V2,-3325106.9911,552370.1514,,,0.9020429579114864,0.0086011798496829,,,,,3564
V3,-3321619.8058,724643.1698,,,0.9020429579114864,0.0086011798496829,,,,,3564
V0,1590899.4185,49217.8301,,,0.0,-1.0,,,,,3565
V1,1588864.7217,-123631.332,,,0.0,-1.0,,,,,3565
V2,1612459.3206,-123989.1476,,,0.0,-1.0,,,,,3565
V3,1614760.8629,48856.9822,,,0.0,-1.0,,,,,3565
V0,-3216913.2768,586508.1793,,,1.2346007305328552,0.0054105061970377,,,,,3566
V1,-3219763.6717,414035.0267,,,1.2346007305328552,0.0054105061970377,,,,,3566
V2,-3196263.0751,413586.2411,,,1.2346007305328552,0.0054105061970377,,,,,3566
V3,-3192866.8599,586053.329,,,1.2346007305328552,0.0054105061970377,,,,,3566
V0,-2830969.8019,148117.4375,,,0.0,-1.0,,,,,3567
V1,-2834123.4303,-24680.1749,,,0.0,-1.0,,,,,3567
V2,-2810322.6326,-25162.3162,,,0.0,-1.0,,,,,3567
V3,-2807317.5885,147638.3286,,,0.0,-1.0,,,,,3567
V0,1691099.8976,46673.701,,,0.0,-1.0,,,,,3568
V1,1688968.1661,-126166.3641,,,0.0,-1.0,,,,,3568
V2,1712565.7974,-126536.309,,,0.0,-1.0,,,,,3568
V3,1714949.2127,46300.7238,,,0.0,-1.0,,,,,3568
V0,5108938.7267,-13175.4958,,,0.0,-1.0,,,,,3569
V1,5108665.8165,-186006.4639,,,0.0,-1.0,,,,,3569
V2,5132469.6466,-186091.3692,,,0.0,-1.0,,,,,3569
V3,5132590.94,-13263.4335,,,0.0,-1.0,,,,,3569
V0,3158298.2404,425236.4724,,,0.0,-1.0,,,,,3570
V1,3155447.8455,252581.3797,,,0.0,-1.0,,,,,3570
V2,3178948.442,252090.1414,,,0.0,-1.0,,,,,3570
V3,3182284.0106,424733.1048,,,0.0,-1.0,,,,,3570
V0,1657683.5655,45709.4184,,,1.0,0.0681918072639722,,,,,3571
V1,1655582.1573,-127133.679,,,1.0,0.0681918072639722,,,,,3571
V2,1679173.7239,-127497.5592,,,1.0,0.0681918072639722,,,,,3571
V3,1681532.8806,45339.4736,,,1.0,0.0681918072639722,,,,,3571
V0,5343702.1057,284402.7037,,,0.0,-1.0,,,,,3572
V1,5343550.4889,111602.0589,,,0.0,-1.0,,,,,3572
V2,5367142.0556,111508.0565,,,0.0,-1.0,,,,,3572
V3,5367566.5825,284305.6689,,,0.0,-1.0,,,,,3572
V0,-4716190.6919,-170223.16,,,1.802518424314124,0.003039020321358,,,,,3573
V1,-4716463.6021,-342987.4167,,,1.802518424314124,0.003039020321358,,,,,3573
V2,-4692750.7421,-343038.9664,,,1.802518424314124,0.003039020321358,,,,,3573
V3,-4692447.5086,-170274.7097,,,1.802518424314124,0.003039020321358,,,,,3573
V0,2932616.7048,581183.399,,,1.1450423225807744,0.0008940621682831,,,,,3574
V1,2929460.0441,408707.2141,,,1.1450423225807744,0.0008940621682831,,,,,3574
V2,2952833.2826,408188.6848,,,1.1450423225807744,0.0008940621682831,,,,,3574
V3,2956757.1241,580646.6757,,,1.1450423225807744,0.0008940621682831,,,,,3574
V0,-5406107.5609,137243.484,,,1.0,0.0144844630073585,,,,,3575
V1,-5406350.1477,-35596.5811,,,1.0,0.0144844630073585,,,,,3575
V2,-5382637.2876,-35675.4218,,,1.0,0.0144844630073585,,,,,3575
V3,-5382394.7008,137164.6433,,,1.0,0.0144844630073585,,,,,3575
V0,5209581.9267,281288.4956,,,1.4130815920544204,0.0038520235301212,,,,,3576
V1,5209430.31,108560.6269,,,1.4130815920544204,0.0038520235301212,,,,,3576
V2,5233052.2,108466.6245,,,1.4130815920544204,0.0038520235301212,,,,,3576
V3,5233416.0802,281191.4608,,,1.4130815920544204,0.0038520235301212,,,,,3576
V0,5075613.3646,134878.2627,,,1.0,0.0139393660631147,,,,,3577
V1,5075461.7478,-37946.6407,,,1.0,0.0139393660631147,,,,,3577
V2,5099144.2845,-38031.5461,,,1.0,0.0139393660631147,,,,,3577
V3,5099356.5479,134796.3897,,,1.0,0.0139393660631147,,,,,3577
V0,5242907.2889,-16899.2032,,,0.0,-1.0,,,,,3578
V1,5242543.4087,-189724.1066,,,0.0,-1.0,,,,,3578
V2,5266347.2387,-189815.0767,,,0.0,-1.0,,,,,3578
V3,5266529.1788,-16993.2056,,,0.0,-1.0,,,,,3578
V0,5209369.6633,-17059.917,,,1.0,0.0146672539844996,,,,,3579
V1,5209036.1064,-189884.8204,,,1.0,0.0146672539844996,,,,,3579
V2,5232839.9365,-189975.7904,,,1.0,0.0146672539844996,,,,,3579
V3,5232991.5533,-17153.9193,,,1.0,0.0146672539844996,,,,,3579
V0,5175862.3611,-15558.9111,,,1.4697966916882612,0.1001007098423721,,,,,3580
V1,5175528.8042,-188383.8145,,,1.4697966916882612,0.1001007098423721,,,,,3580
V2,5199332.6343,-188471.7522,,,1.4697966916882612,0.1001007098423721,,,,,3580
V3,5199484.251,-15649.8812,,,1.4697966916882612,0.1001007098423721,,,,,3580
V0,3213789.9717,-172879.4855,,,0.0,-1.0,,,,,3581
V1,3210545.3732,-345595.2248,,,0.0,-1.0,,,,,3581
V2,3234470.4967,-346089.4954,,,0.0,-1.0,,,,,3581
V3,3237290.5683,-173364.6591,,,0.0,-1.0,,,,,3581
V0,-4354342.1513,736090.2346,,,0.0,-1.0,,,,,3582
V1,-4355039.5884,563805.0868,,,0.0,-1.0,,,,,3582
V2,-4331660.2852,563623.1467,,,0.0,-1.0,,,,,3582
V3,-4330174.441,735905.2622,,,0.0,-1.0,,,,,3582
V0,-2924159.5224,443894.4299,,,5.749491083897176,0.0021317849496586,,,,,3583
V1,-2927252.5041,271269.6606,,,5.749491083897176,0.0021317849496586,,,,,3583
V2,-2903688.2285,270787.5193,,,5.749491083897176,0.0021317849496586,,,,,3583
V3,-2900285.9486,443406.224,,,5.749491083897176,0.0021317849496586,,,,,3583
V0,-4197843.3397,-224232.0794,,,1.7079745553938916,0.013478174321016,,,,,3584
V1,-4199632.4174,-396929.6248,,,1.7079745553938916,0.013478174321016,,,,,3584
V2,-4175586.0005,-397187.3732,,,1.7079745553938916,0.013478174321016,,,,,3584
V3,-4174464.0366,-224480.7309,,,1.7079745553938916,0.013478174321016,,,,,3584
V0,3259426.6141,926150.9304,,,0.0,-1.0,,,,,3585
V1,3256363.9557,754381.2796,,,0.0,-1.0,,,,,3585
V2,3279440.0253,753932.494,,,0.0,-1.0,,,,,3585
V3,3284018.8513,925674.8538,,,0.0,-1.0,,,,,3585
V0,2216318.521,847455.7714,,,1.1091856602325278,0.0009090074899018,,,,,3586
V1,2213213.41,675401.0811,,,1.1091856602325278,0.0009090074899018,,,,,3586
V2,2236362.2557,674940.1661,,,1.1091856602325278,0.0009090074899018,,,,,3586
V3,2240753.0768,846967.5655,,,1.1091856602325278,0.0009090074899018,,,,,3586
V0,5276596.5312,136861.4098,,,3.5524769155477363,0.0060107318514966,,,,,3587
V1,5276202.3276,-36366.7942,,,3.5524769155477363,0.0060107318514966,,,,,3587
V2,5299824.2176,-36442.6025,,,3.5524769155477363,0.0060107318514966,,,,,3587
V3,5300248.7445,136767.4074,,,3.5524769155477363,0.0060107318514966,,,,,3587
V0,-4683532.4435,-171102.5371,,,1.6385043376437405,0.010729922960863,,,,,3588
V1,-4683866.0004,-343854.6645,,,1.6385043376437405,0.010729922960863,,,,,3588
V2,-4660122.817,-343915.3112,,,1.6385043376437405,0.010729922960863,,,,,3588
V3,-4659880.2302,-171163.1838,,,1.6385043376437405,0.010729922960863,,,,,3588
V0,-4978396.7031,-5925.1827,,,1.6383032798685846,0.0029771416910708,,,,,3589
V1,-4978608.9665,-178762.2154,,,1.6383032798685846,0.0029771416910708,,,,,3589
V2,-4955017.3999,-178774.3448,,,1.6383032798685846,0.0029771416910708,,,,,3589
V3,-4954623.1963,-5937.312,,,1.6383032798685846,0.0029771416910708,,,,,3589
V0,3047618.0113,-321166.7337,,,1.2473924187101595,0.0248013179624555,,,,,3590
V1,3044070.1793,-493733.8887,,,1.2473924187101595,0.0248013179624555,,,,,3590
V2,3068086.2729,-494243.3209,,,1.2473924187101595,0.0248013179624555,,,,,3590
V3,3070997.3145,-321664.0367,,,1.2473924187101595,0.0248013179624555,,,,,3590
V0,-4945647.4846,-7407.9945,,,0.0,-1.0,,,,,3591
V1,-4945859.7481,-180232.8979,,,0.0,-1.0,,,,,3591
V2,-4922268.1814,-180245.0273,,,0.0,-1.0,,,,,3591
V3,-4921904.3012,-7420.1238,,,0.0,-1.0,,,,,3591
V0,-5044289.3436,230766.7614,,,0.0,-1.0,,,,,3592
V1,-5044562.2537,57953.9873,,,0.0,-1.0,,,,,3592
V2,-5020879.717,57938.8257,,,0.0,-1.0,,,,,3592
V3,-5020637.1302,230751.5997,,,0.0,-1.0,,,,,3592
V0,3346939.8034,-23382.3355,,,1.2216117749223323,0.0007497210074568,,,,,3593
V1,3343968.1151,-196110.2042,,,1.2216117749223323,0.0007497210074568,,,,,3593
V2,3367741.6218,-196586.2808,,,1.2216117749223323,0.0007497210074568,,,,,3593
V3,3370501.0467,-23852.3474,,,1.2216117749223323,0.0007497210074568,,,,,3593
V0,-4880907.1315,436844.2509,,,0.5602576092705628,0.0025225985514782,,,,,3594
V1,-4881271.0117,264167.9319,,,0.5602576092705628,0.0025225985514782,,,,,3594
V2,-4857497.5049,264149.7379,,,0.5602576092705628,0.0025225985514782,,,,,3594
V3,-4857315.5648,436826.0569,,,0.5602576092705628,0.0025225985514782,,,,,3594
V0,5376906.1744,-14609.7902,,,1.7874631778182877,7.460821771187854e-05,,,,,3595
V1,5376572.6175,-187028.3608,,,1.7874631778182877,7.460821771187854e-05,,,,,3595
V2,5400376.4476,-187122.3632,,,1.7874631778182877,7.460821771187854e-05,,,,,3595
V3,5400528.0644,-14694.6956,,,1.7874631778182877,7.460821771187854e-05,,,,,3595
V0,-4420083.175,733785.66,,,0.0,-1.0,,,,,3596
V1,-4420598.672,561500.5122,,,0.0,-1.0,,,,,3596
V2,-4397249.6921,561345.8631,,,0.0,-1.0,,,,,3596
V3,-4395976.1114,733624.9462,,,0.0,-1.0,,,,,3596
V0,5142476.3522,132394.7803,,,0.0,-1.0,,,,,3597
V1,5142294.4121,-40421.0261,,,0.0,-1.0,,,,,3597
V2,5165916.3021,-40508.9638,,,0.0,-1.0,,,,,3597
V3,5166158.8889,132306.8426,,,0.0,-1.0,,,,,3597
V0,-4978912.2,292571.8143,,,0.0,-1.0,,,,,3598
V1,-4979336.7269,119792.3959,,,0.0,-1.0,,,,,3598
V2,-4955654.1903,119780.2665,,,0.0,-1.0,,,,,3598
V3,-4955290.3101,292559.6849,,,0.0,-1.0,,,,,3598
V0,2880399.8954,-467549.6756,,,1.0,0.0090585970456575,,,,,3599
V1,2876327.4694,-639907.5994,,,1.0,0.0090585970456575,,,,,3599
V2,2900446.6624,-640450.3874,,,1.0,0.0090585970456575,,,,,3599
V3,2903673.0669,-468071.2372,,,1.0,0.0090585970456575,,,,,3599
V0,-4518937.2974,729115.864,,,0.0,-1.0,,,,,3600
V1,-4519119.2375,556833.7486,,,0.0,-1.0,,,,,3600
V2,-4495770.2577,556721.5522,,,0.0,-1.0,,,,,3600
V3,-4494860.5572,729000.6353,,,0.0,-1.0,,,,,3600
V0,-3095771.4918,-7262.4424,,,0.0,-1.0,,,,,3601
V1,-3099016.0903,-180020.6345,,,0.0,-1.0,,,,,3601
V2,-3075212.2602,-180505.8081,,,0.0,-1.0,,,,,3601
V3,-3072301.2186,-7741.5514,,,0.0,-1.0,,,,,3601
V0,3286353.7492,273895.6627,,,2.2334750462341986,0.0023776550592593,,,,,3602
V1,3283533.6777,101140.503,,,2.2334750462341986,0.0023776550592593,,,,,3602
V2,3307034.2742,100658.3617,,,2.2334750462341986,0.0023776550592593,,,,,3602
V3,3310096.9326,273410.4891,,,2.2334750462341986,0.0023776550592593,,,,,3602
V0,5310134.1568,134556.8352,,,0.0,-1.0,,,,,3603
V1,5309861.2466,-38249.8742,,,0.0,-1.0,,,,,3603
V2,5333483.1366,-38343.8766,,,0.0,-1.0,,,,,3603
V3,5333756.0467,134462.8328,,,0.0,-1.0,,,,,3603
V0,-3022404.1455,441835.4744,,,1.0,0.0453619075700613,,,,,3604
V1,-3025500.1595,269234.9638,,,1.0,0.0453619075700613,,,,,3604
V2,-3002017.757,268752.8225,,,1.0,0.0453619075700613,,,,,3604
V3,-2998609.4124,441344.2361,,,1.0,0.0453619075700613,,,,,3604
V0,-4358617.7437,-162699.9367,,,0.9175204738492552,0.0018329493343001,,,,,3605
V1,-4359861.0011,-335421.7408,,,0.9175204738492552,0.0018329493343001,,,,,3605
V2,-4335935.8776,-335606.7132,,,0.9175204738492552,0.0018329493343001,,,,,3605
V3,-4335299.0872,-162878.8445,,,0.9175204738492552,0.0018329493343001,,,,,3605
V0,-4423358.0969,-165086.3844,,,0.0,-1.0,,,,,3606
V1,-4424419.4141,-337799.0914,,,0.0,-1.0,,,,,3606
V2,-4400494.2906,-337959.8052,,,0.0,-1.0,,,,,3606
V3,-4400069.7637,-165241.0335,,,0.0,-1.0,,,,,3606
V0,-4520696.0517,-169795.6007,,,0.0,-1.0,,,,,3607
V1,-4521484.4588,-342505.2754,,,0.0,-1.0,,,,,3607
V2,-4497559.3354,-342620.5041,,,0.0,-1.0,,,,,3607
V3,-4497407.7186,-169904.7648,,,0.0,-1.0,,,,,3607
V0,-4133406.2201,-216393.4933,,,0.9020503931213376,0.0088024639451897,,,,,3608
V1,-4135407.5612,-389057.683,,,0.9020503931213376,0.0088024639451897,,,,,3608
V2,-4111482.4377,-389339.6901,,,0.9020503931213376,0.0088024639451897,,,,,3608
V3,-4110117.887,-216666.4035,,,0.9020503931213376,0.0088024639451897,,,,,3608
V0,-2893975.6594,296895.924,,,0.7043298521816831,0.0010371860150604,,,,,3609
V1,-2897068.6411,124201.411,,,0.7043298521816831,0.0010371860150604,,,,,3609
V2,-2873516.4949,123719.2697,,,0.7043298521816831,0.0010371860150604,,,,,3609
V3,-2870335.5754,296413.7828,,,0.7043298521816831,0.0010371860150604,,,,,3609
V0,-4946223.6283,291134.4875,,,0.0,-1.0,,,,,3610
V1,-4946557.1851,118379.3277,,,0.0,-1.0,,,,,3610
V2,-4922935.2952,118367.1984,,,0.0,-1.0,,,,,3610
V3,-4922662.385,291122.3581,,,0.0,-1.0,,,,,3610
V0,-4326262.7288,-160462.0735,,,1.1556096432429477,0.0003723413525458,,,,,3611
V1,-4327627.2796,-333180.8452,,,1.1556096432429477,0.0003723413525458,,,,,3611
V2,-4303732.4794,-333377.9469,,,1.1556096432429477,0.0003723413525458,,,,,3611
V3,-4302974.3957,-160659.1752,,,1.1556096432429477,0.0003723413525458,,,,,3611
V0,-4585739.6384,-169756.1804,,,1.0,0.0008974475020528,,,,,3612
V1,-4586315.7821,-342474.9521,,,1.0,0.0008974475020528,,,,,3612
V2,-4562511.952,-342565.9221,,,1.0,0.0008974475020528,,,,,3612
V3,-4562360.3352,-169844.1181,,,1.0,0.0008974475020528,,,,,3612
V0,-4880058.0776,-11252.9953,,,0.6148988141509166,0.0041449195364325,,,,,3613
V1,-4880209.6944,-184053.6401,,,0.6148988141509166,0.0041449195364325,,,,,3613
V2,-4856739.4212,-184071.8341,,,0.6148988141509166,0.0041449195364325,,,,,3613
V3,-4856375.541,-11271.1894,,,0.6148988141509166,0.0041449195364325,,,,,3613
V0,3093042.3903,425758.034,,,1.8486500864186937,0.013270341468376,,,,,3614
V1,3090131.3486,253154.491,,,1.8486500864186937,0.013270341468376,,,,,3614
V2,3113480.3285,252663.2528,,,1.8486500864186937,0.013270341468376,,,,,3614
V3,3116876.5437,425254.6664,,,1.8486500864186937,0.013270341468376,,,,,3614
V0,-4847975.9729,435904.2271,,,0.0,-1.0,,,,,3615
V1,-4848309.5298,263255.1991,,,0.0,-1.0,,,,,3615
V2,-4824626.9931,263233.9727,,,0.0,-1.0,,,,,3615
V3,-4824475.3763,435879.9684,,,0.0,-1.0,,,,,3615
V0,-3061930.6327,56271.0414,,,0.7507308083487929,0.0236062212610426,,,,,3616
V1,-3065144.9079,-116505.3447,,,0.7507308083487929,0.0236062212610426,,,,,3616
V2,-3041462.3712,-116990.5183,,,0.7507308083487929,0.0236062212610426,,,,,3616
V3,-3038490.6829,55791.9325,,,0.7507308083487929,0.0236062212610426,,,,,3616
V0,-4488219.7434,-166987.6585,,,0.0,-1.0,,,,,3617
V1,-4489068.7972,-339700.3655,,,0.0,-1.0,,,,,3617
V2,-4465204.3205,-339827.7236,,,0.0,-1.0,,,,,3617
V3,-4464931.4103,-167111.9842,,,0.0,-1.0,,,,,3617
V0,-4293968.3606,-158466.797,,,0.6090694648355358,0.0004651784948142,,,,,3618
V1,-4295393.5581,-331170.407,,,0.6090694648355358,0.0004651784948142,,,,,3618
V2,-4271529.0813,-331382.6705,,,0.6090694648355358,0.0004651784948142,,,,,3618
V3,-4270680.0275,-158672.9958,,,0.6090694648355358,0.0004651784948142,,,,,3618
V0,1937543.8312,2060511.0819,,,0.0,-1.0,,,,,3619
V1,1937510.4755,1992829.3637,,,0.0,-1.0,,,,,3619
V2,1997617.4208,1993830.0343,,,0.0,-1.0,,,,,3619
V3,1997681.0998,2061602.7225,,,0.0,-1.0,,,,,3619
V0,-4847248.2125,-12314.3126,,,0.0,-1.0,,,,,3620
V1,-4847399.8292,-185096.7633,,,0.0,-1.0,,,,,3620
V2,-4823959.8794,-185121.022,,,0.0,-1.0,,,,,3620
V3,-4823595.9992,-12338.5713,,,0.0,-1.0,,,,,3620
V0,3221158.5458,275078.2734,,,0.9405651670528068,0.0003860271125747,,,,,3621
V1,3218277.8275,102386.7927,,,0.9405651670528068,0.0003860271125747,,,,,3621
V2,3241687.4541,101901.6191,,,0.9405651670528068,0.0003860271125747,,,,,3621
V3,3244810.7592,274587.0351,,,0.9405651670528068,0.0003860271125747,,,,,3621
V0,-3120757.9326,440437.5679,,,0.6586642256879679,0.001251030465321,,,,,3622
V1,-3123790.2676,267861.316,,,0.6586642256879679,0.001251030465321,,,,,3622
